Fornavne til kvinder pr. 1. januar 2015

Navn	ANTAL
KAREN-LISE	70
KHADRA	70
MAGNY	70
MAIDA	70
RALUCA	70
RANDA	70
RAQUEL	70
SHAIMA	70
SLAVICA	70
TASNIM	70
TUBA	70
ZORICA	70
ANH	69
ANNAGRETHE	69
ANNE-BIRTHE	69
ANNELIESE	69
CAITLIN	69
FADUMA	69
FAHIMA	69
GUNNI	69
GYTTE	69
ILKNUR	69
NAZLI	69
NELE	69
SAFIYE	69
ABELONE	68
CHANTAL	68
CORINNA	68
FATIHA	68
GEMMA	68
GUN	68
GÜLTEN	68
HANAA	68
HANIM	68
HAVIN	68
KRISTEL	68
LIZ	68
MASJA	68
MELTEM	68
MERIMA	68
NUKA	68
PARVIN	68
SOMMER	68
VERENA	68
ANGELIQUE	67
BIRNA	67
CATHERINA	67
DEMET	67
FUNDA	67
IVALO	67
KITTI	67
MARGARETHA	67
MARIKKA	67
MI	67
NATALJA	67
SHAHLA	67
SHERIN	67
YULIYA	67
ANAB	66
ANNA-MARGRETHE	66
BIRKA	66
BJÖRK	66
BOTHILDE	66
CILLA	66
ELENI	66
GRIT	66
JOANA	66
MAIJA	66
MARIOLA	66
NERMINA	66
SARINA	66
SIRA	66
THANH	66
ZUZANA	66
AMINE	65
AUDREY	65
AUSRA	65
AYFER	65
CECILLIA	65
JOCELYN	65
KASSANDRA	65
KRESTINA	65
MADICKEN	65
MARGARETA	65
MUNIRA	65
NINNI	65
RENA	65
SANIA	65
SASKIA	65
SHUKRI	65
ZOHRA	65
ALMIRA	64
ANNE-LINE	64
ANN-KATHRINE	64
DUNIA	64
DURITA	64
FREYJA	64
INGVILD	64
KATHRYN	64
MASCHA	64
MASOUMEH	64
MILDRED	64
MONA-LISA	64
NOEMI	64
SHABANA	64
SUADA	64
SUKANYA	64
TEKLA	64
TONJE	64
YU	64
AIMEE	63
ALFA	63
BESSIE	63
CAIA	63
CHANELL	63
DIKTE	63
EVIN	63
HALLA	63
HENRIETTA	63
KARINE	63
KEZIA	63
LISSE	63
LITTEN	63
LUIZA	63
MITZIE	63
NANNI	63
NIA	63
NIMET	63
ROSALIE	63
SELENA	63
SENAY	63
SHAMIM	63
SIRIN	63
SÜKRAN	63
TURI	63
ZSUZSANNA	63
CILJA	62
HAILEY	62
JULIETTE	62
KEZIBAN	62
LJUBICA	62
MELANI	62
NADEZDA	62
NEJLA	62
PERNILLA	62
SAIRA	62
SHAHIDA	62
ZAYNAB	62
ADELE	61
ALBINA	61
AUD	61
DUYGU	61
FIA	61
HEATHER	61
HUONG	61
IONELA	61
LEE	61
NAJAH	61
NARIN	61
ROBINA	61
ROSANNA	61
ROYA	61
VAIDA	61
ASHLEY	60
AURELIA	60
AYSHA	60
DORITH	60
EMELI	60
EVA-MARIA	60
FARTUN	60
FILUCCA	60
HIRA	60
IFRAH	60
JÓHANNA	60
KADRIYE	60
KISSER	60
LILLA	60
MARGUERITE	60
MARICA	60
MARILYN	60
MARTE	60
NARGES	60
NEVIN	60
NIKOLINA	60
NOREEN	60
ROMA	60
SCARLETT	60
STEFFANI	60
ULRIKKA	60
VIKI	60
YANA	60
ZANETA	60
ABIDA	59
ALESSANDRA	59
CHANNE	59
DOMINIQUE	59
EDDY	59
EDLE	59
FRAUKE	59
JIHAN	59
MALUE	59
SEDA	59
VIKTORIYA	59
VIVIEN	59
YULIA	59
ZILLE	59
ABEER	58
ANNAMARIA	58
ANTOINETTE	58
AYSUN	58
BIBBI	58
BORGHILD	58
CHRISTIE	58
CORINA	58
DÖNDÜ	58
HANI	58
HEGE	58
INDIA	58
JONA	58
KATHRINA	58
LINH	58
LUBNA	58
MAHNAZ	58
NØNNE	58
REIDUN	58
SINNA	58
SUAD	58
TUANA	58
ZASCHA	58
AIJA	57
ANNA-METTE	57
ANNA-SOPHIE	57
ANNE-CHRISTINE	57
ANNSOFIE	57
CASANDRA	57
CIA	57
DIMA	57
DOLLY	57
EMBLA	57
FATOU	57
HURIYE	57
IKRAM	57
LIDIJA	57
NIHAL	57
NINETT	57
PARISA	57
PHOEBE	57
SAJIDA	57
SIGRIDUR	57
SONYA	57
CITA	56
DOVILE	56
ECRIN	56
FARHIYA	56
FRANCES	56
GULLA	56
HANNE-LISE	56
HENNA	56
INGEMARIE	56
JELVA	56
LAIBA	56
LATIFE	56
LENKA	56
MILEY	56
NOLA	56
NURA	56
NURGÜL	56
PERNELLE	56
ROSEMARY	56
SALIMA	56
SAMANTA	56
SERENA	56
SOFIJA	56
WIEBKE	56
ADDIE	55
ADISA	55
ADY	55
AMBER	55
ANN-METTE	55
ARIANA	55
ASLAUG	55
DAMLA	55
ELVI	55
GILLIAN	55
HEJDI	55
HENRIJETTE	55
IRAM	55
IULIANA	55
JAMIE	55
JIN	55
KAWTHAR	55
LEONA	55
LESLIE	55
LIANNA	55
LONI	55
LUCYNA	55
MARIIA	55
MERCY	55
NANETT	55
NARGIS	55
NOR	55
PAPRIKA	55
RADMILA	55
RENI	55
REYHAN	55
SANNY	55
SVENJA	55
SÜMEYYE	55
ALISSA	54
ASMIN	54
CAMELIA	54
CRISTINE	54
ENID	54
ESZTER	54
HIND	54
INAYA	54
LARISSA	54
MARISA	54
MARTHE	54
MILKA	54
POLINA	54
RAMIZA	54
RANNVA	54
ROWENA	54
SAADIA	54
SUSSAN	54
THELMA	54
THERESIA	54
TONNIE	54
TRACY	54
UBAH	54
ZOYA	54
ADNA	53
AILEEN	53
ANASTASIIA	53
ANN-CATHRINE	53
ANNISETTE	53
ANTONINA	53
AYO	53
BERRIT	53
CLEA	53
EZGI	53
FARIDEH	53
FELINA	53
FERNANDA	53
FOZIA	53
GEORGIANA	53
GINTARE	53
HERTA	53
HUI	53
IBTISAM	53
JEANINE	53
LAYAL	53
MADALINA	53
MALIHA	53
MANDY	53
MILANA	53
NASIM	53
NICOLINA	53
NUSRAT	53
SAFAA	53
SAMRA	53
SITA	53
WIESLAWA	53
XIN	53
AMAR	52
ANICA	52
ANN-DORTE	52
ELMAS	52
ESTELLE	52
FAITH	52
FARHAT	52
GABI	52
GINE	52
GÜLLÜ	52
HADIA	52
HILMA	52
JOHNA	52
JULIANNA	52
MARGRÉT	52
MARISSA	52
NAILA	52
NERIMAN	52
PATRIZIA	52
PIPPI	52
SEJLA	52
SHANNIE	52
SILLA	52
SOHEILA	52
ZITTA	52
ALA	51
ANWAR	51
BEATRIX	51
DANICA	51
DUNYA	51
ELANUR	51
ELGA	51
EVI	51
FARZANEH	51
FATIMAH	51
HAWO	51
IDIL	51
JORUNN	51
KAMILE	51
KATHJA	51
KINE	51
LEI	51
LILJAN	51
MALAN	51
NAFISA	51
NURHAN	51
REHANA	51
RITVA	51
RUBINA	51
SHANNA	51
TULLE	51
WEI	51
WICKY	51
YOLANDA	51
ANAHITA	50
ANNALISA	50
ANNE-KRISTINE	50
ATHENE	50
ELENE	50
ENE	50
FILIPA	50
GUDNY	50
HAYRIYE	50
INAS	50
INGER-LIS	50
KASANDRA	50
KIMI	50
LIISA	50
LYNN	50
MAIBRITH	50
RAHIMA	50
SILVIJA	50
ULLA-BRITT	50
VINIE	50
YAREN	50
ZENA	50
ZÜBEYDE	50
ANNA-LISA	49
ANN-CHRISTIN	49
CÉLINE	49
CEYLAN	49
CORA	49
DAHLIA	49
DELIA	49
GUNN	49
ISMETA	49
IULIA	49
JASNA	49
LIUDMYLA	49
MAGGI	49
MARGRIT	49
MERIAM	49
MIMMI	49
MISHA	49
NARIMAN	49
NECLA	49
NICHOLINE	49
PARVEEN	49
SAGAL	49
SÁRA	49
SAYNAB	49
SEVAL	49
SEVVAL	49
SUNITA	49
VAN	49
YEN	49
ADRIANNA	48
ANNA-GRETE	48
ANN-CHARLOTT	48
AYAAN	48
BENNA	48
DAPHNE	48
ELMIRA	48
EMMA-SOFIE	48
FATUMA	48
GANNA	48
GERALDINE	48
INGE-MARGRETHE	48
JEKATERINA	48
LUA	48
MARJA	48
MELLANIE	48
MELODY	48
MIAMAJA	48
NASEEM	48
NAUJA	48
NIKKI	48
OLHA	48
RANNVÁ	48
RISE	48
ROLA	48
SEFIKA	48
STEFFI	48
TONY	48
TRICIA	48
YAZMIN	48
YI	48
ZIVA	48
AISTE	47
ALIDA	47
ALISE	47
ALONA	47
BICH	47
BINA	47
CHILLI	47
DOROTHY	47
DUAA	47
DÖNE	47
EUGENIA	47
HASNA	47
HOPE	47
ILDIKO	47
JESSIKA	47
KAYLA	47
KECIA	47
LETICIA	47
LISANNE	47
LIZET	47
LUZ	47
MADISON	47
MARJAN	47
MEENA	47
NILÜFER	47
NOELLE	47
PEGGY	47
PIPALUK	47
RUDI	47
TORILL	47
WALTRAUD	47
ZOÉ	47
ADI	46
ANNEBETH	46
ANNE-VIBEKE	46
ARINA	46
BERNA	46
BRANKA	46
BURCU	46
CATE	46
CLARISSA	46
CONSTANCE	46
DICLE	46
DORINA	46
ELIA	46
ELSABETH	46
FEDERICA	46
HELLE-VIBEKE	46
HIBO	46
IDA-SOFIE	46
INGRIDA	46
ISHA	46
JORUN	46
KJERSTI	46
KRISZTINA	46
LIOUDMILA	46
MAIKA	46
MARIAMA	46
MARIE-LUISE	46
MARTHINE	46
MELDA	46
MIREILLE	46
NACIYE	46
RABAB	46
RANDY	46
SANAZ	46
SUNNIVA	46
SUSY	46
SYLVIE	46
THAO	46
TORDIS	46
TRANG	46
VANESA	46
VERNA	46
VIAN	46
VIKKI	46
VIOLETTA	46
ZÜLEYHA	46
AALIYAH	45
AGNETA	45
ALDONA	45
ASSIA	45
BIANKA	45
BLANCA	45
BRYNHILD	45
DIDEM	45
DOT	45
ELFRIDA	45
ELLE	45
IVETA	45
JADE	45
LEONIE	45
LOTTA	45
MADIHA	45
MARGARETE	45
MARI-LOUISE	45
MEDIHA	45
MERIEM	45
MERITA	45
NICKOLINE	45
NISRIN	45
POLLY	45
PRANEE	45
SEBAHAT	45
SENEM	45
SHAHAD	45
SILAN	45
SISSI	45
SORAYA	45
TANNI	45
TONJA	45
VIVI-ANN	45
AIZA	44
ALVILDE	44
AMAYA	44
ANGEL	44
ANISSA	44
ANNASOFIE	44
ANNE-GITTE	44
ANNEKE	44
ANN-KARINA	44
AZADEH	44
BEATHE	44
CAROLIN	44
CHENETTE	44
CHERRY	44
DARIN	44
DONDÜ	44
DONYA	44
DRUDE	44
EIKE	44
GHAZALA	44
GÜLER	44
GÜLSEREN	44
HOA	44
ILLONA	44
IVANKA	44
JAKOBINE	44
JØRNA	44
LOREDANA	44
LYUDMYLA	44
MARICEL	44
MARIJANA	44
MIRAY	44
NADIYA	44
NATALYA	44
NAZIFE	44
NERINGA	44
OXANA	44
PELIN	44
RAMA	44
RAZIJA	44
SANTA	44
SEBIHA	44
SHANIA	44
TASNEEM	44
THORDIS	44
ZAINEB	44
ZANA	44
BATOOL	43
BATUL	43
ELLEN-MARIE	43
GABY	43
HAWRAA	43
ILEANA	43
KÆTE	43
LINETT	43
MARRY	43
MILLIE	43
RIZWANA	43
ROBIN	43
SENIA	43
SILVA	43
SONNY	43
TEREZA	43
ALEX	42
ALMINA	42
AMIE	42
ANE-LISE	42
ANE-METTE	42
ANNE-LISBETH	42
ANNE-MARIA	42
ASTA-MARIE	42
BASMA	42
BAYAN	42
CAMMA	42
CATERINA	42
CHRIS	42
DENIZ	42
DESISLAVA	42
ELIANA	42
EMILI	42
EMMI	42
ESTELLA	42
FAISA	42
GEORGIA	42
GUNNEL	42
HINA	42
HOANG	42
ILZE	42
IMANE	42
INGUNN	42
JANNIKE	42
JIE	42
JURATE	42
LENDA	42
LIGA	42
LIUDMILA	42
LORA	42
LOU	42
MALUCCA	42
MELIA	42
MILDA	42
MONIA	42
MUSSE	42
NAHLA	42
NAZANIN	42
REBECA	42
RHEA	42
SERINA	42
SOBIA	42
UTA	42
VILLA	42
ZERINA	42
ADDI	41
AFSANEH	41
ALIZA	41
ANAM	41
ANAMARIA	41
ANASTASSIA	41
ANELA	41
ARIANE	41
AVIAAJA	41
AZIME	41
CELLINA	41
CEREN	41
CHARLENE	41
ELVAN	41
ERIN	41
EVA-MARIE	41
EYDNA	41
FARDOWSA	41
FOUZIA	41
HAFIDA	41
HIAM	41
HUMA	41
INDRE	41
IVA	41
JAZMIN	41
JESSI	41
JINAN	41
KATHINKA	41
LINNA	41
LU	41
MICHALINA	41
MICHÈLE	41
MIKKA	41
MIRAH	41
MIROSLAWA	41
NEHA	41
NENA	41
NICHOLE	41
NIKKIE	41
NURSEL	41
PERLE	41
RACHA	41
SARITA	41
SASIA	41
SATI	41
SHARIFA	41
SOPHIE-AMALIE	41
SUMMER	41
SUZIE	41
TATYANA	41
UNN	41
WIOLETA	41
ZLATA	41
ASA	40
ASIMA	40
CHELSEA	40
CÆCILIA	40
DUA	40
DUNG	40
ELIDA	40
FADILA	40
FLAVIA	40
GUL	40
HAIFA	40
HANNE-MARIE	40
HUMAIRA	40
INTISAR	40
IZA	40
JANNAT	40
JIAN	40
LOUIZA	40
MAHNOOR	40
MAIRA	40
MARAM	40
MARCIA	40
MATHEA	40
MAYBRITH	40
MIN	40
MISBAH	40
MONA-LISE	40
SAFINA	40
SANIYE	40
SASELINE	40
SASHIA	40
SHAGUFTA	40
SHAKILA	40
SHIMA	40
SIGRÚN	40
SOLBJØRG	40
TIINA	40
TUGCE	40
VILDA	40
WALAA	40
ÖZGE	40
AI	39
AILA	39
ALEJANDRA	39
ALLISON	39
AMINAH	39
ANN-KRISTIN	39
ANNMARI	39
AURELIJA	39
BEGITTE	39
BOUCHRA	39
CEYDA	39
CHARLIE	39
CHARMAINE	39
CORINNE	39
DAN	39
DIA	39
DILBER	39
DOAA	39
DOREEN	39
ELIS	39
ETTIE	39
EYA	39
FANNI	39
FAWZIA	39
GÜLHAN	39
HAJRIJA	39
HANIFA	39
INGIBJÖRG	39
JANNET	39
KATYA	39
KIRAN	39
KORNA	39
LENNIE	39
LESLEY	39
LINNÉA	39
LORNA	39
MAJDA	39
MILLE-MARIE	39
MINH	39
NADYA	39
NEELA	39
NELLE	39
NESE	39
NIGHAT	39
NINJA	39
RAJA	39
RAJAA	39
RAMLA	39
RAZIYE	39
RODA	39
ROSALIA	39
SHIVA	39
SUI	39
TIMEA	39
UNNA	39
WARDA	39
WIDAD	39
WIVIAN	39
YAMINA	39
YLVA	39
YUN	39
ALEENA	38
ANEMARIE	38
AYDA	38
BIRITA	38
BRYNJA	38
CHASTINE	38
CHEN	38
DALILA	38
EMMIE	38
ENNA	38
ESIN	38
FATMEH	38
FRIEDERIKE	38
GYDE	38
HAWRA	38
ILSA	38
JUANA	38
KALINA	38
KATHARINE	38
KERSTI	38
KETH	38
LIEN	38
LIL	38
LINDIS	38
LINNE	38
LITHA	38
LIUBOV	38
LORIN	38
MAHSA	38
MALWINA	38
MARIBEL	38
MARZIEH	38
METHE	38
NANNE	38
NURIA	38
RAKUL	38
RODICA	38
ROMANA	38
SAMA	38
SAMARA	38
SAMSAM	38
SENIJA	38
SEVIL	38
SHIELA	38
SLADJANA	38
STEINUNN	38
SUZANNA	38
SYSSER	38
SØLVI	38
TAMMIE	38
VENUS	38
XUAN	38
YANG	38
ZOHREH	38
ALEV	37
ALYSSA	37
AMNE	37
ANASTASIYA	37
ANNALIS	37
ANNBRITT	37
ARMINA	37
BETTE	37
BOGUMILA	37
BOLINE	37
CAISA	37
CHARLOTTA	37
CHRISTIANA	37
CLAUDINE	37
DAGMARA	37
DANNA	37
DONIA	37
EILA	37
ELIANE	37
ERMINA	37
FIGEN	37
GEORGETA	37
HAKIMA	37
IDAMARIE	37
IMAAN	37
IRA	37
JUANITA	37
KATHY	37
KOBRA	37
KUBRA	37
LARYSA	37
MANNA	37
MARIN	37
MEIKE	37
MIROSLAVA	37
NAIJA	37
NASRO	37
NI	37
NITTAYA	37
PEARL	37
PHILIPA	37
REFIKA	37
SAJA	37
SZILVIA	37
TAMANA	37
TANNIE	37
TASHA	37
YASAMIN	37
YASMEEN	37
ÜMMÜ	37
ZABRINA	37
ZINDY	37
ØZLEM	37
ANKA	36
ANNA-KARINA	36
ANNE-CHARLOTTE	36
ANY	36
ARIANNA	36
ARTA	36
BLANKA	36
BUSRA	36
CENIA	36
CENNET	36
DELAL	36
DUSANKA	36
EVELIN	36
EVELINE	36
EVITA	36
EYLEM	36
GABIJA	36
GUNILD	36
HABIBE	36
HEDEVIG	36
KIRSTEN-MARIE	36
LAMIS	36
LEIA	36
LJUBINKA	36
LOISE	36
LORETA	36
LOURDES	36
LØKKE	36
MAJIDA	36
MARLIE	36
MEHWISH	36
MICKA	36
MIHRIBAN	36
NEGIN	36
NISHA	36
PENNY	36
QIAN	36
RABIJA	36
RAIMONDA	36
RIHAM	36
RINE	36
RONYA	36
SHAHIN	36
SOFFI	36
TERESITA	36
THINE	36
TIFFANIE	36
TRINA	36
WINI	36
YALDA	36
YOUSRA	36
YULIIA	36
YÜKSEL	36
ZARIFE	36
ANIELA	35
ANN-BERIT	35
ANN-CHRISTINE	35
ANNELOUISE	35
ANNE-MIE	35
ANN-KIRSTINE	35
ARNELA	35
AUGUSTE	35
AYSENUR	35
BERGLIND	35
BLERTA	35
BUKET	35
CATIA	35
DACE	35
ELISSA	35
ERNI	35
EUNICE	35
FILUKA	35
GERGANA	35
GYTHA	35
HATIDZA	35
HERLE	35
HÜSNE	35
ILSELIL	35
ISMAHAN	35
JEANNA	35
JOVANKA	35
JULITA	35
KATHERINA	35
KERSTINE	35
KHADIJE	35
LAVA	35
LIDDY	35
MARLEEN	35
MELAHAT	35
MELIS	35
MELUA	35
MIA-MAJA	35
MITTE	35
NAJIA	35
NAJLA	35
NAJWA	35
NASIMA	35
NAZMIYE	35
NILA	35
SALOME	35
SHAIMAA	35
SMILA	35
SUNNEVA	35
TANNE	35
UNI	35
VALENTYNA	35
VIVA	35
WAHIDA	35
WENCKE	35
ZAHIDE	35
ZEINA	35
ZUHAL	35
AMAAL	34
ANESA	34
ANILA	34
ANNEMONE	34
ANOUK	34
ANTONELLA	34
AUSTEJA	34
BITTE	34
BOJANA	34
BOLETHE	34
CLARE	34
DRITA	34
ELSBETH	34
FATMIRE	34
FRANCOISE	34
GIOVANNA	34
GUNDER	34
HANANE	34
HENNIE	34
IKRAN	34
INGE-MERETHE	34
INGER-MERETE	34
INGIBJØRG	34
INKEN	34
IPEK	34
JANNY	34
JOSEFIN	34
KARA	34
KARIS	34
KATLA	34
KATY	34
KETTI	34
KIARA	34
KIMBERLEY	34
LENEA	34
LUCIANA	34
MALUCA	34
MARÍA	34
MARINE	34
MARINELLA	34
MARITES	34
MELITA	34
METHEA	34
MÜZEYYEN	34
NADIRA	34
NATALLIA	34
NELL	34
NEVENKA	34
ORSOLYA	34
PETRONELA	34
ROSWITHA	34
SAHRO	34
SANIJE	34
SEBINA	34
SHAISTA	34
SOLVEI	34
TILDA	34
VERICA	34
WILHELMINA	34
YUE	34
ZANE	34
ZILAN	34
ZUHRA	34
AKRAM	33
AMENA	33
AQSA	33
ASEEL	33
BITA	33
BRIGITA	33
CALINA	33
CAROLYN	33
CATHRINA	33
CHI	33
ELONA	33
ENISE	33
FIKRETA	33
GIEDRE	33
GJERTRUD	33
HAYLEY	33
HENRYKA	33
HRISTINA	33
IBTISSAM	33
INESE	33
INGEFRED	33
JADRANKA	33
JAGODA	33
JENAN	33
KAY	33
KHADIJAH	33
KSENIA	33
LENNA	33
LERKE	33
LIANNE	33
MABEL	33
MANDANA	33
MARCELLA	33
MARIJANNE	33
MARILOU	33
METTE-LOUISE	33
MIRVAT	33
NOSHEEN	33
PIXIE	33
PUSLE	33
RASHIDA	33
ROSALINDA	33
SALI	33
SHILAN	33
SUMEYA	33
TIJANA	33
TINKE	33
TUYET	33
AFAF	32
ARIJANA	32
ARNA	32
ASJA	32
BATOL	32
BRIDGET	32
CHERYL	32
DARYA	32
EDONA	32
ESRAA	32
FEYZA	32
HANNE-GRETHE	32
HEIDE	32
ILHAN	32
IMELDA	32
JOSEPHINA	32
KATA	32
KAUSAR	32
LAMA	32
LEMAN	32
LIW	32
LUMINITA	32
MARI-ANNE	32
MARYAMA	32
MIRELLA	32
OLA	32
OTILIA	32
PALMA	32
PALOMA	32
PING	32
REKA	32
RÓSA	32
RUMEYSA	32
SANNAH	32
SEEMA	32
SEHAM	32
SIGNE-MARIE	32
XIAO	32
YUAN	32
AISA	31
ALMEDINA	31
AMRAN	31
ANIDA	31
ANNA-LENA	31
ANNEMARI	31
ANNIQA	31
ANN-LIS	31
ANNMARIE	31
ANUSHA	31
BARBORA	31
BERTHE	31
BIRSEN	31
BOGUSLAWA	31
CHARLOTT	31
CICILIA	31
DENIZE	31
DOHA	31
DONE	31
ELSE-MARGRETHE	31
ERLINDA	31
EVANGELINE	31
FARAHNAZ	31
FRANKA	31
GENEVIEVE	31
GLENDA	31
GURO	31
HANH	31
HANNE-METTE	31
HUSNA	31
IOANNA	31
JOHANNAH	31
JUDITHE	31
KHADIJEH	31
KHAWLA	31
KIRSTINA	31
KYLLE	31
LADAN	31
LIAN	31
LOVISA	31
LUANA	31
MARIEKE	31
MARIELLE	31
MARYA	31
MARYANN	31
MAXINE	31
MICA	31
MINELA	31
MINELLA	31
NADEZHDA	31
NAZ	31
NEJRA	31
NIGAR	31
RAZAN	31
ROZALIA	31
SADETA	31
SELVI	31
SEMIRA	31
SEVDIJE	31
SIMIN	31
SIRID	31
SIRIPORN	31
SOMPORN	31
SUZY	31
SYBILLE	31
TAGHRID	31
TIMIAN	31
TRACEY	31
UNNUR	31
VITHA	31
VIVIANN	31
VLORA	31
YVONN	31
ZOHAL	31
ABBY	30
AGNESE	30
AMEL	30
ANASTAZIA	30
ANNE-BIRTE	30
ANNEMIE	30
ANN-MERETE	30
ARLINDA	30
ASIL	30
ASRA	30
BEDRIYE	30
BENTHA	30
BIRGÜL	30
CARRIE	30
DEQA	30
DITTE-MARIA	30
EDEN	30
ELIZAVETA	30
ELVEDINA	30
ESILA	30
FABIENNE	30
FADMA	30
FARHIYO	30
FERESHTEH	30
GALYNA	30
GIGI	30
GULLI	30
GÜLBAHAR	30
GÜZEL	30
GÖNÜL	30
HANIA	30
HATUN	30
HEIDRUN	30
HINDA	30
HOLLIE	30
HRAFNHILDUR	30
IDA-MARIA	30
IVONNE	30
IZETA	30
JEANNI	30
JIA	30
JOLITA	30
JONNI	30
JOUMANA	30
JOVITA	30
JØRGINE	30
KINNIE	30
LAMIJA	30
LAVINIA	30
LEANNE	30
LICA	30
LING	30
MADDIE	30
MAJ-BRITH	30
MANISHA	30
MARINELA	30
MARLIN	30
MILLY	30
MIYASE	30
MÜNEVVER	30
NADINA	30
NADIRE	30
NAHEED	30
NAJIBA	30
NARMIN	30
NATAZJA	30
NESIBE	30
NEZAHAT	30
OLEKSANDRA	30
PAKIZE	30
ROSARIO	30
RUZICA	30
SADIKA	30
SAFIJA	30
SALAM	30
SCHANNE	30
SHAKIRA	30
SOHA	30
STANISLAWA	30
SUNISA	30
TAHANI	30
TRUDE	30
VIRGINIJA	30
WANNA	30
WARAPORN	30
YOKO	30
ZAINA	30
ZINETA	30
ÖZNUR	30
AAGOT	29
AFRAH	29
AIKATERINI	29
ALESSIA	29
ANNA-LIS	29
ANN-LISE	29
ANU	29
ATEFEH	29
BRYNDIS	29
BÄRBEL	29
CATHY	29
CHARLINE	29
CHRESTINE	29
CIARA	29
DORDE	29
EEVA	29
ELISABETTA	29
ELMEDINA	29
ELSI	29
FANG	29
GERLY	29
GUÐRÚN	29
GÜLSAH	29
HADEEL	29
HOMA	29
INE	29
INGEBURG	29
KANI	29
KASTANJE	29
KIRAZ	29
KITTA	29
KRISTÍN	29
LAIMA	29
LAYAN	29
LECIA	29
LIESELOTTE	29
LILIANE	29
LIZZA	29
LOAN	29
LYUBOV	29
MAISA	29
MAJKA	29
MARJORIE	29
MURSAL	29
NAGHAM	29
NEELAM	29
NIL	29
OLYMPIA	29
PHYLLIS	29
PRINCESS	29
RANJA	29
REBEKA	29
ROMINA	29
ROSIE	29
ROZERIN	29
SADIE	29
SAFETA	29
SANDRINE	29
SEMIHA	29
SHADI	29
SIGITA	29
SIKA	29
SOFIYA	29
SONNI	29
SUHA	29
SVAVA	29
TAHEREH	29
TAJA	29
TILLE	29
TUULA	29
WAI	29
ADELINE	28
ALLIE	28
AMMY	28
ANCUTA	28
ANNABETH	28
ANNA-KATRINE	28
ANTONIE	28
ARLENE	28
ÁSA	28
ASLIHAN	28
AYGÜL	28
AZAM	28
BAHAREH	28
BAIBA	28
BENITTA	28
CAROLE	28
CATHARINE	28
CECILE	28
CHAIMA	28
CHANET	28
DARJA	28
DOINA	28
DONIKA	28
DØNE	28
EINA	28
ELDINA	28
FAUZIA	28
FERIAL	28
FERIDA	28
FIRDEVS	28
FLORINA	28
GHAZAL	28
HAJER	28
HAJRA	28
HALEY	28
HEDY	28
INCI	28
INGELA	28
INGERLIS	28
IZABELL	28
JINNIE	28
JÓNA	28
JOVANA	28
JUNIE	28
KANJANA	28
KAVITHA	28
KIRSE	28
LIZI	28
LORRAINE	28
LUL	28
LYNNE	28
MAHAM	28
MAJ-LIS	28
MARGRETHA	28
MARIELLA	28
MILANKA	28
MILIA	28
MINNE	28
MIRIAN	28
MOJGAN	28
NELA	28
NESRINE	28
NIMCO	28
OLIVERA	28
PARI	28
PHILLIPA	28
QING	28
RAGHAD	28
SAMIYA	28
SEYEDEH	28
SHAMA	28
SHANNE	28
SOLBJØRK	28
SØSTER	28
TEUTA	28
THURID	28
TIANA	28
USHA	28
VIKA	28
VINCA	28
VIVIANA	28
VIVIENNE	28
XANDRA	28
XUE	28
ZAMZAM	28
ZENAB	28
ABBIE	27
AFERDITA	27
AGNESA	27
ALEA	27
ANDRA	27
ANETTA	27
ANNA-KATHRINE	27
ANNEGRET	27
ANNIZETTE	27
ANN-KRISTINE	27
BANIN	27
BELGIN	27
BENNI	27
CARITA	27
CATHLEEN	27
CHANDRA	27
CHERI	27
CIRA	27
DIDA	27
DÓRA	27
DZENANA	27
ELNAZ	27
EMANUELA	27
ERVA	27
FADWA	27
GINETTE	27
GINNIE	27
GRETCHEN	27
HASRET	27
INÉS	27
ISABELA	27
IVONA	27
JAMILE	27
JAMILEH	27
JONNIE	27
JUAN	27
JULIETA	27
KAWSAR	27
LIF	27
MANNY	27
MARCHEN	27
MERRI	27
MERSIHA	27
MIMOZA	27
MYRIAM	27
NAZAN	27
NAZIHA	27
NAZIK	27
NEEMA	27
NINNE	27
PANINNGUAQ	27
PARWIN	27
PAVLINA	27
PILAR	27
PRIYANKA	27
RADIA	27
RAILI	27
SAADET	27
SABIRA	27
SCHANNIE	27
SEIJA	27
SEVILAY	27
SHAHRZAD	27
SHIREEN	27
SOMAYA	27
THALIA	27
TING	27
TORUNN	27
TU	27
VAHIDA	27
VICKTORIA	27
VILDANA	27
VJOLLCA	27
ÜLKÜ	27
ZIBA	27
ZORA	27
ZUBAIDA	27
ALDIJANA	26
ALEXA	26
ALEXIS	26
ALPHA	26
AMNEH	26
ANABEL	26
ANETE	26
ANNE-KIRSTEN	26
ANNE-MARI	26
AUDRONE	26
AZHAR	26
BAN	26
BEHNAZ	26
BENGTA	26
BERITT	26
CATHE	26
CORDELIA	26
CSILLA	26
DIVYA	26
DONATA	26
DORTEA	26
ECE	26
EDANUR	26
ESTERA	26
FARANAK	26
GERTRUDE	26
GUNDHILD	26
GÖZDE	26
HEDIYE	26
HONEY	26
ISELIN	26
JACOBA	26
JULLIE	26
KALSOOM	26
KAREN-LISBETH	26
KJERSTINE	26
LIDY	26
LILAN	26
LÜTFIYE	26
MAHIN	26
MAREIKE	26
MATINE	26
MAYSA	26
MEA	26
MENEKSE	26
MINKA	26
MURIEL	26
MYRA	26
NAHIDA	26
NAJMO	26
